timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1046097370,1046081702,6815762,90.75575,100239.65,15.0,1.2116795,0,0
1046284899,1046269219,6815762,90.8086,100239.03,15.0,1.211672,0,0
1046472368,1046456703,6815762,90.81124,100238.984,15.0,1.2116714,0,0
1046753631,1046730140,6815762,90.79274,100239.2,15.0,1.211674,0,0
1046894242,1046870764,6815762,90.837654,100238.69,15.0,1.2116678,0,0
1047081779,1047050453,6815762,90.87466,100238.25,15.0,1.2116624,0,0
1047269246,1047237952,6815762,90.78217,100239.33,15.0,1.2116755,0,0
1047456744,1047425451,6815762,90.79803,100239.15,15.0,1.2116734,0,0
1047738024,1047714522,6815762,90.8086,100239.03,15.0,1.211672,0,0
1047925526,1047902040,6815762,90.84295,100238.625,15.0,1.2116671,0,0
1048113048,1048089551,6815762,90.75575,100239.66,15.0,1.2116796,0,0
1048331866,1048316087,6815762,90.77425,100239.42,15.0,1.2116767,0,0
1048519241,1048503576,6815762,90.779526,100239.375,15.0,1.211676,0,0
1048706745,1048691078,6815762,90.79274,100239.21,15.0,1.2116741,0,0
1048894379,1048878577,6815762,90.68969,100240.45,15.0,1.2116891,0,0
1049081744,1049066077,6815762,90.90636,100237.86,15.0,1.2116578,0,0
1049316136,1049292658,6815762,90.88522,100238.11,15.0,1.2116607,0,0
1049503633,1049480151,6815762,90.87201,100238.28,15.0,1.2116629,0,0
1049691123,1049659830,6815762,91.062256,100236.0,15.0,1.2116352,0,0
1049878635,1049847338,6815762,90.91957,100237.69,15.0,1.2116557,0,0
1050066129,1050034828,6815762,90.91957,100237.7,15.0,1.2116559,0,0
1050347371,1050323890,6815762,90.84031,100238.64,15.0,1.2116672,0,0
1050534867,1050511389,6815762,90.90372,100237.91,15.0,1.2116584,0,0
1050753617,1050737952,6815762,90.81652,100238.92,15.0,1.2116706,0,0
1050941139,1050925453,6815762,90.87201,100238.266,15.0,1.2116627,0,0
1051128617,1051112969,6815762,90.8773,100238.2,15.0,1.2116619,0,0
1051316117,1051300451,6815762,90.87994,100238.17,15.0,1.2116615,0,0
1051503620,1051487952,6815762,90.88258,100238.16,15.0,1.2116613,0,0
1051691118,1051675452,6815762,90.86937,100238.29,15.0,1.211663,0,0
1051925514,1051902026,6815762,90.87994,100238.19,15.0,1.2116617,0,0
1052113087,1052089523,6815762,90.853516,100238.48,15.0,1.2116653,0,0
1052300504,1052269215,6815762,90.835014,100238.7,15.0,1.211668,0,0
1052488002,1052456708,6815762,90.90636,100237.875,15.0,1.2116579,0,0
1052675607,1052644201,6815762,90.91693,100237.74,15.0,1.2116563,0,0
1052956840,1052933264,6815762,90.932785,100237.53,15.0,1.2116538,0,0
1053144241,1053120764,6815762,90.88258,100238.15,15.0,1.2116612,0,0
1053362993,1053347328,6815762,90.87201,100238.266,15.0,1.2116627,0,0
1053550512,1053534837,6815762,90.927505,100237.61,15.0,1.2116548,0,0
1053737991,1053722327,6815762,90.84823,100238.55,15.0,1.2116661,0,0
1053925503,1053909833,6815762,90.827095,100238.81,15.0,1.2116692,0,0
1054112994,1054097328,6815762,90.829735,100238.78,15.0,1.211669,0,0
1054300518,1054284839,6815762,90.832375,100238.75,15.0,1.2116685,0,0
1054534868,1054511390,6815762,90.75575,100239.64,15.0,1.2116793,0,0
1054722385,1054691079,6815762,90.70818,100240.23,15.0,1.2116864,0,0
